https://farm5.staticflickr.com/4707/38487451420_01f7822fbf_b.jpg,2018:02:16,10:21:30,60.169061,24.942797,"icee, street, winter, snow, city, woman, people, cold, traditional, religion",2.1527,1.9171,contented
https://farm5.staticflickr.com/4709/39399779925_35a5a58cfd_b.jpg,2018:02:16,10:21:40,60.169075,24.942800,"winter, cold, snow, no person, icee, traditional, street, frost, city, old",1.9984,1.7464,sad
https://farm5.staticflickr.com/4673/25414431977_e43b14e614_b.jpg,2018:02:15,18:02:51,60.167988,24.835827,"road, sunset, street, travel, transportation system, evening, sky, dawn, highway, light",2.2308,1.7463,serene
https://farm5.staticflickr.com/4621/40295718951_5341b8aec5_b.jpg,2018:02:15,17:13:36,60.166905,24.826633,"water, no person, landscape, sky, sunset, seashore, beach, sea, daylight, outdoors",2.5918,1.7144,serene
https://farm5.staticflickr.com/4767/25415878117_6ea6225cc7_b.jpg,2018:02:15,10:06:14,60.273888,24.808055,"no person, coffee, chocolate, delicious, breakfast, sugar, cream, food, baking, sweet",2.3786,1.5481,serene
https://farm5.staticflickr.com/4606/40282695621_f968483bf5_b.jpg,2018:02:15,08:55:21,60.170005,24.947777,"furniture, room, indoors, seat, table, interior design, chair, home, wood, house",2.0708,1.3775,relaxed
https://farm5.staticflickr.com/4667/40237818762_d63c4f70fd_b.jpg,2018:02:15,08:54:34,60.169941,24.947813,"indoors, box, furniture, no person, contemporary, wood, family, room, counter, business",1.7874,1.5906,sad
https://farm5.staticflickr.com/4743/40237817972_58bd14d855_b.jpg,2018:02:15,12:03:45,60.169230,24.950722,"transportation system, travel, street, city, road, vehicle, sky, traffic, car, urban",2.1583,2.037,happy
https://farm5.staticflickr.com/4603/40282695381_a876bb5a68_b.jpg,2018:02:15,12:01:05,60.168922,24.947838,"architecture, door, church, travel, no person, religion, entrance, doorway, old, building",1.8869,1.7796,miserable
https://farm5.staticflickr.com/4631/40282696261_d8dddf5749_b.jpg,2018:02:14,13:31:56,60.171488,24.925008,"no person, food, milk, sweet, coffee, chocolate, health, sugar, delicious, cream",2.3182,1.6825,serene
https://farm5.staticflickr.com/4660/26403416408_b67cfb8b3f_b.jpg,2018:02:14,09:35:25,60.226420,25.183990,"bird, wildlife, nature, no person, winter, snow, animal, outdoors, wild, feather",2.4058,1.9516,contented
https://farm5.staticflickr.com/4621/38452043230_2ff7eac8d5_b.jpg,2018:02:14,12:09:37,60.213330,24.983300,"bird, nest, nature, wildlife, no person, dame, outdoors, animal, winter, food",2.3831,1.8809,contented
https://farm5.staticflickr.com/4668/39534643074_1a33ae5c09_b.jpg,2018:02:13,09:35:47,60.186313,24.794194,"winter, snow, cold, frost, rope, no person, ice, security, outdoors, icee",2.1018,1.7917,contented
https://farm5.staticflickr.com/4760/26357322198_4cb3120966_b.jpg,2018:02:12,21:13:16,60.160775,24.917711,"people, one, adult, boy, child, wear, competition, action, happiness, man",2.1701,2.2557,elated
https://farm5.staticflickr.com/4749/26349456438_1fb2e59a5a_b.jpg,2018:02:12,13:10:28,60.168144,24.942536,"love, no person, romance, bright, shining, romantic, heart, glass items, gift, Christmas",2.4199,2.1063,happy
https://farm5.staticflickr.com/4618/40187081652_46066324fc_b.jpg,2018:02:12,08:13:16,60.237330,24.966277,"snow, winter, cold, weather, ice, frozen, frost, landscape, snowstorm, frosty",1.8081,1.6901,sad
https://farm5.staticflickr.com/4656/26349456998_c2afe52306_b.jpg,2018:02:12,12:56:28,60.167777,24.942894,"symbol, decoration, celebration, art, no person, traditional, design, color, desktop, culture",2.1606,1.8959,contented
https://farm5.staticflickr.com/4621/40249524371_a13810f4a7_b.jpg,2018:02:11,17:33:32,60.166962,24.957976,"water, travel, vacation, city, tourism, no person, dug-out pool, leisure, luxury, outdoors",2.473,2.0169,happy
https://farm5.staticflickr.com/4631/39351561185_cddc32a5ec_b.jpg,2018:02:11,17:20:04,60.166856,24.957890,"dug-out pool, water, swimming, swimming pool, recreation, leisure, competition, resort, city, travel",2.2644,2.0217,happy
https://farm5.staticflickr.com/4657/40169373542_888fc07885_b.jpg,2018:02:11,12:13:38,60.219041,24.799688,"tree, wood, landscape, branch, nature, no person, park, fall, winter, trunk",2.1579,1.7604,contented
https://farm5.staticflickr.com/4744/25415876957_fab4722353_b.jpg,2018:02:10,23:17:18,60.322222,25.080555,"food, meat, meal, dinner, no person, lunch, cooking, baking, cheese, delicious",2.2302,1.7388,serene
https://farm5.staticflickr.com/4661/25415875427_3366296aaa_b.jpg,2018:02:10,21:26:50,60.322222,25.080277,"food, no person, wood, rice, vegetable, cooking, still life, nutrition, dinner, grow",2.2205,1.7174,serene
https://farm5.staticflickr.com/4754/39473099944_bd477523c2_b.jpg,2018:02:10,11:52:54,60.318333,24.970497,"airplane, aircraft, airport, transportation system, travel, vehicle, sky, no person, flight, jet",2.1576,2.084,happy
https://farm5.staticflickr.com/4665/39470773584_00fc4cea87_b.jpg,2018:02:10,12:09:04,60.208480,24.948211,"no person, steel, iron, desktop, wall, dark, architecture, texture, door, abstract",1.6667,1.5059,sad
https://farm5.staticflickr.com/4654/39282004925_3d5e6d8e77_b.jpg,2018:02:09,15:30:06,60.175788,24.955675,"no person, wood, industry, indoors, family, renovation, house, steel, room, food",2.0751,1.5922,serene
https://farm5.staticflickr.com/4653/39321655065_dbc4e4dbfa_b.jpg,2018:02:09,11:50:08,60.170022,24.948333,"no person, wood, indoors, outdoors, education, business, architecture, horizontal, text, furniture",1.8072,1.7335,sad
https://farm5.staticflickr.com/4613/39321655495_9a7f0a4584_b.jpg,2018:02:09,11:44:16,60.169738,24.948916,"horizontal, wall, no person, dirty, industry, steel, growth, pattern, wood, iron",1.7817,1.6629,sad
https://farm5.staticflickr.com/4610/40184114301_2047b8d6f0_b.jpg,2018:02:09,08:11:05,60.208255,25.043475,"snow, winter, cold, no person, weather, frost, building, outdoors, architecture, wood",1.977,1.8088,miserable
https://farm5.staticflickr.com/4706/25284673737_c7ea11d0f1_b.jpg,2018:02:08,20:00:06,60.322222,25.080555,"pizza, cheese, dough, food, pepperoni, lunch, mozzarella, dinner, no person, crust",2.1766,1.6181,serene
https://farm5.staticflickr.com/4745/39285313945_e151255999_b.jpg,2018:02:08,19:21:16,60.165480,24.967875,"performance, music, concert, festival, stage, band, singer, musician, light, public show",2.2319,2.1818,happy
https://farm5.staticflickr.com/4658/28400400229_65fac8e7c2_b.jpg,2018:02:08,19:20:57,60.165461,24.967836,"performance, music, stage, festival, musician, concert, singer, band, film festival, public show",2.2519,2.2274,happy
https://farm5.staticflickr.com/4702/25308849367_0a9e527ce1_b.jpg,2018:02:08,19:13:14,60.165516,24.967938,"music, performance, festival, concert, stage, musician, people, light, public show, band",2.2033,2.1872,happy
https://farm5.staticflickr.com/4675/39282004775_255aca7ba6_b.jpg,2018:02:08,19:07:02,60.165394,24.967866,"music, performance, stage, people, musician, band, singer, concert, festival, group",2.3179,2.2719,elated
https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG,2018:02:08,18:24:34,60.178044,24.768011,"art, abstract, no person, illustration, design, disjunct, desktop, pattern, decoration, graphic",1.9472,1.5616,sad
https://farm5.staticflickr.com/4628/39266130295_386a7e4d5f_b.jpg,2018:02:08,17:21:17,60.165536,24.967372,"performance, concert, music, stage, light, festival, band, musician, people, singer",2.2979,2.2497,happy
https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG,2018:02:08,16:17:50,60.177777,24.768605,"art, abstract, no person, illustration, design, disjunct, desktop, pattern, decoration, graphic",1.9472,1.5616,sad
https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG,2018:02:08,16:09:49,60.174816,24.775863,"art, abstract, no person, illustration, design, disjunct, desktop, pattern, decoration, graphic",1.9472,1.5616,sad
